csv_path,metadata_path,format,manufacturer,manufacturer_abbrev,designation,common_name,motor_id,simfile_id,type,impulse_class,diameter_mm,length_mm,burn_time_s,avg_thrust_n,max_thrust_n,total_impulse_ns,sample_count,sampled_duration_s,sampled_avg_thrust_n,sampled_peak_thrust_n,sampled_total_impulse_ns,license,source,info_url,data_url
aerotech_j435ws_rocksim_5f4294d20002e90000000896.csv,aerotech_j435ws_rocksim_5f4294d20002e90000000896.json,RockSim,AeroTech,AeroTech,J435WS,J435,5f4294d20002310000000458,5f4294d20002e90000000896,SU,J,38,365.9,1.64,441.61,712.85,742.77,59,1.781,433.5277914093206,694.661,772.1129965,PD,cert,/simfiles/5f4294d20002e90000000896/,/simfiles/5f4294d20002e90000000896/download/data.rse
aerotech_j450dm_rasp_5f4294d20002e9000000086b.csv,aerotech_j450dm_rasp_5f4294d20002e9000000086b.json,RASP,AeroTech,AeroTech,J450DM,J450,5f4294d2000231000000044f,5f4294d20002e9000000086b,SU,J,54,359,2.27,465,558,1055,36,2.299,461.0581709438887,541.417,1059.972735,PD,cert,/simfiles/5f4294d20002e9000000086b/,/simfiles/5f4294d20002e9000000086b/download/data.eng
aerotech_j450dm_rocksim_5f9246821bca5800041717a3.csv,aerotech_j450dm_rocksim_5f9246821bca5800041717a3.json,RockSim,AeroTech,AeroTech,J450DM,J450,5f4294d2000231000000044f,5f9246821bca5800041717a3,SU,J,54,359,2.27,465,558,1055,37,2.311,459.3669333621809,541.417,1061.596983,PD,user,/simfiles/5f9246821bca5800041717a3/,/simfiles/5f9246821bca5800041717a3/download/data.rse
aerotech_j460t_rasp_5f4294d20002e90000000059.csv,aerotech_j460t_rasp_5f4294d20002e90000000059.json,RASP,AeroTech,AeroTech,J460T,J460,5f4294d2000231000000011f,5f4294d20002e90000000059,reload,J,54,230,1.81,460,870.5,805.5,26,2.117,400.4909742560227,545.793,847.8393925,PD,cert,/simfiles/5f4294d20002e90000000059/,/simfiles/5f4294d20002e90000000059/download/data.eng
aerotech_j510w_rocksim_5f9246991bca5800041717a5.csv,aerotech_j510w_rocksim_5f9246991bca5800041717a5.json,RockSim,AeroTech,AeroTech,J510W,J510,5f4294d2000231000000030a,5f9246991bca5800041717a5,reload,J,38,584.2,2.27,509.9,1041.7,1162,16,2.5,472.1998426,1055.9,1180.4996065,PD,user,/simfiles/5f9246991bca5800041717a5/,/simfiles/5f9246991bca5800041717a5/download/data.rse
aerotech_j540r_rasp_5f4294d20002e9000000005b.csv,aerotech_j540r_rasp_5f4294d20002e9000000005b.json,RASP,AeroTech,AeroTech,J540R,J540,5f4294d20002310000000124,5f4294d20002e9000000005b,reload,J,54,314,2.15,540,,1161,26,2.255,503.55269356984485,666.924,1135.511324,PD,cert,/simfiles/5f4294d20002e9000000005b/,/simfiles/5f4294d20002e9000000005b/download/data.eng
aerotech_j550st_14_rasp_691a27eb2d19df0002c3d2ce.csv,aerotech_j550st_14_rasp_691a27eb2d19df0002c3d2ce.json,RASP,AeroTech,AeroTech,J550ST-14,J550,6919f2962d19df0002c3a09f,691a27eb2d19df0002c3d2ce,reload,J,54,231,1.31,557,649,732,27,1.381,530.0112309920347,610.49,731.94551,PD,cert,/simfiles/691a27eb2d19df0002c3d2ce/,/simfiles/691a27eb2d19df0002c3d2ce/download/data.eng
aerotech_j570w_rasp_5f4294d20002e9000000005d.csv,aerotech_j570w_rasp_5f4294d20002e9000000005d.json,RASP,AeroTech,AeroTech,J570W,J570,5f4294d20002310000000126,5f4294d20002e9000000005d,reload,J,38,479,1.91,509.3,1142.5,973.1,26,2.013,502.43994808743173,1149.795,1011.4116155,PD,cert,/simfiles/5f4294d20002e9000000005d/,/simfiles/5f4294d20002e9000000005d/download/data.eng
aerotech_j615st_20a_rasp_617e9fa90cf99000040b10a0.csv,aerotech_j615st_20a_rasp_617e9fa90cf99000040b10a0.json,RASP,AeroTech,AeroTech,J615ST-20A,J615,616e62f1763045000425980d,617e9fa90cf99000040b10a0,reload,J,54,240.4,1.2,615.06,933.94,745.45,17,1.2400000000000002,615.2394217741935,829.659,762.896883,PD,cert,/simfiles/617e9fa90cf99000040b10a0/,/simfiles/617e9fa90cf99000040b10a0/download/data.eng
aerotech_j615st_20a_rocksim_63b8c4a793c0ec0004f1e136.csv,aerotech_j615st_20a_rocksim_63b8c4a793c0ec0004f1e136.json,RockSim,AeroTech,AeroTech,J615ST-20A,J615,616e62f1763045000425980d,63b8c4a793c0ec0004f1e136,reload,J,54,240.4,1.2,615.06,933.94,745.45,18,1.243,613.7574340305712,829.659,762.9004905,PD,user,/simfiles/63b8c4a793c0ec0004f1e136/,/simfiles/63b8c4a793c0ec0004f1e136/download/data.rse
aerotech_j800t_rasp_5f4294d20002e9000000005f.csv,aerotech_j800t_rasp_5f4294d20002e9000000005f.json,RASP,AeroTech,AeroTech,J800T,J800,5f4294d20002310000000129,5f4294d20002e9000000005f,reload,J,54,316,1.76,696.5,1001,1229.11,26,2.05,608.594736097561,841.341,1247.619209,PD,cert,/simfiles/5f4294d20002e9000000005f/,/simfiles/5f4294d20002e9000000005f/download/data.eng
aerotech_j825r_rasp_5f4294d20002e90000000879.csv,aerotech_j825r_rasp_5f4294d20002e90000000879.json,RASP,AeroTech,AeroTech,J825R,J825,5f4294d200023100000001d6,5f4294d20002e90000000879,reload,J,38,478,1.15,892.9,1244.3,974.9,31,1.109,866.3964765554554,1202.978,960.8336925,PD,cert,/simfiles/5f4294d20002e90000000879/,/simfiles/5f4294d20002e90000000879/download/data.eng
aerotech_j825r_rocksim_5f4294d20002e9000000087a.csv,aerotech_j825r_rocksim_5f4294d20002e9000000087a.json,RockSim,AeroTech,AeroTech,J825R,J825,5f4294d200023100000001d6,5f4294d20002e9000000087a,reload,J,38,478,1.15,892.9,1244.3,974.9,32,1.115,862.9307206278027,1202.98,962.1677535,PD,cert,/simfiles/5f4294d20002e9000000087a/,/simfiles/5f4294d20002e9000000087a/download/data.rse
aerotech_j90w_rasp_5f4294d20002e90000000061.csv,aerotech_j90w_rasp_5f4294d20002e90000000061.json,RASP,AeroTech,AeroTech,J90W,J90,5f4294d200023100000000df,5f4294d20002e90000000061,reload,J,54,243,6.85,90,188,707,26,7.189,94.74402921129503,187.242,681.114826,PD,cert,/simfiles/5f4294d20002e90000000061/,/simfiles/5f4294d20002e90000000061/download/data.eng
aerotech_k1000t_rasp_5f4294d20002e90000000716.csv,aerotech_k1000t_rasp_5f4294d20002e90000000716.json,RASP,AeroTech,AeroTech,K1000T,K1000,5f4294d20002310000000377,5f4294d20002e90000000716,reload,K,75,382.9,2.35,1066,1674,2511.5,34,2.496,999.5320226362179,1139.581,2494.8319285,PD,mfr,/simfiles/5f4294d20002e90000000716/,/simfiles/5f4294d20002e90000000716/download/data.eng
aerotech_k1000t_rocksim_5f9247991bca5800041717b7.csv,aerotech_k1000t_rocksim_5f9247991bca5800041717b7.json,RockSim,AeroTech,AeroTech,K1000T,K1000,5f4294d20002310000000377,5f9247991bca5800041717b7,reload,K,75,382.9,2.35,1066,1674,2511.5,35,2.5,998.6488072,1139.58,2496.622018,PD,user,/simfiles/5f9247991bca5800041717b7/,/simfiles/5f9247991bca5800041717b7/download/data.rse
aerotech_k1050w_su_rasp_5f4294d20002e90000000063.csv,aerotech_k1050w_su_rasp_5f4294d20002e90000000063.json,RASP,AeroTech,AeroTech,K1050W-SU,K1050,5f4294d20002310000000164,5f4294d20002e90000000063,SU,K,54,676,2.28,1050,2164,2530,26,2.5,990.37454,1379.519,2475.93635,PD,cert,/simfiles/5f4294d20002e90000000063/,/simfiles/5f4294d20002e90000000063/download/data.eng
aerotech_k1100t_rasp_5f4294d20002e90000000065.csv,aerotech_k1100t_rasp_5f4294d20002e90000000065.json,RASP,AeroTech,AeroTech,K1100T,K1100,5f4294d20002310000000166,5f4294d20002e90000000065,reload,K,54,398,1.61,1100,1245,1472,25,1.708,916.2100433255268,1234.653,1564.8867539999999,PD,cert,/simfiles/5f4294d20002e90000000065/,/simfiles/5f4294d20002e90000000065/download/data.eng
aerotech_k1103x_rocksim_5f9247e51bca5800041717ba.csv,aerotech_k1103x_rocksim_5f9247e51bca5800041717ba.json,RockSim,AeroTech,AeroTech,K1103X,K1103,5f4294d200023100000003c9,5f9247e51bca5800041717ba,reload,K,54,401,1.6,1103,1780,1789,25,1.688,1071.9936409952606,1619.8,1809.525266,PD,user,/simfiles/5f9247e51bca5800041717ba/,/simfiles/5f9247e51bca5800041717ba/download/data.rse
aerotech_k1275r_rasp_5f4294d20002e90000000067.csv,aerotech_k1275r_rasp_5f4294d20002e90000000067.json,RASP,AeroTech,AeroTech,K1275R,K1275,5f4294d20002310000000167,5f4294d20002e90000000067,reload,K,54,568,1.75,1275,1554,2224.9,26,2.006,1053.0935159521437,1557.989,2112.505593,PD,cert,/simfiles/5f4294d20002e90000000067/,/simfiles/5f4294d20002e90000000067/download/data.eng
aerotech_k1800st_p_rasp_62fa61998859e1000491b7e4.csv,aerotech_k1800st_p_rasp_62fa61998859e1000491b7e4.json,RASP,AeroTech,AeroTech,K1800ST-P,K1800,62f9c49d6ae9e200040442ab,62fa61998859e1000491b7e4,reload,K,75,402,1.37,1776.5,2082.4,2443.7,55,1.412,1736.3496370396604,2075.61,2451.7256875000003,PD,user,/simfiles/62fa61998859e1000491b7e4/,/simfiles/62fa61998859e1000491b7e4/download/data.eng
aerotech_k185w_rasp_5f4294d20002e90000000069.csv,aerotech_k185w_rasp_5f4294d20002e90000000069.json,RASP,AeroTech,AeroTech,K185W,K185,5f4294d2000231000000012d,5f4294d20002e90000000069,reload,K,54,437,6.87,185,404.7,1417.2,26,7.5649999999999995,179.4638919365499,339.677,1357.6443425,PD,cert,/simfiles/5f4294d20002e90000000069/,/simfiles/5f4294d20002e90000000069/download/data.eng
aerotech_k1999n_rasp_5f4294d20002e9000000087c.csv,aerotech_k1999n_rasp_5f4294d20002e9000000087c.json,RASP,AeroTech,AeroTech,K1999N,K1999,5f4294d200023100000001ca,5f4294d20002e9000000087c,reload,K,98,289,1.34,1887.37,2159.6,2540,24,1.34,1879.462166044776,2336.975,2518.4793025,PD,cert,/simfiles/5f4294d20002e9000000087c/,/simfiles/5f4294d20002e9000000087c/download/data.eng
aerotech_k1999n_rocksim_5f4294d20002e9000000087b.csv,aerotech_k1999n_rocksim_5f4294d20002e9000000087b.json,RockSim,AeroTech,AeroTech,K1999N,K1999,5f4294d200023100000001ca,5f4294d20002e9000000087b,reload,K,98,289,1.34,1887.37,2159.6,2540,25,1.359,1869.5214584253129,2336.97,2540.679662,PD,cert,/simfiles/5f4294d20002e9000000087b/,/simfiles/5f4294d20002e9000000087b/download/data.rse
aerotech_k2050st_rasp_5f4294d20002e9000000086f.csv,aerotech_k2050st_rasp_5f4294d20002e9000000086f.json,RASP,AeroTech,AeroTech,K2050ST,K2050,5f4294d20002310000000453,5f4294d20002e9000000086f,reload,K,54,383,0.73,1874,2086,1384,31,0.761,1831.0530453350852,2065.245,1393.4313674999999,PD,cert,/simfiles/5f4294d20002e9000000086f/,/simfiles/5f4294d20002e9000000086f/download/data.eng
aerotech_k2050st_rasp_5f4294d20002e90000000870.csv,aerotech_k2050st_rasp_5f4294d20002e90000000870.json,RASP,AeroTech,AeroTech,K2050ST,K2050,5f4294d20002310000000453,5f4294d20002e90000000870,reload,K,54,383,0.73,1874,2086,1384,39,0.756,1832.1975449735448,2168.275,1385.141344,PD,user,/simfiles/5f4294d20002e90000000870/,/simfiles/5f4294d20002e90000000870/download/data.eng
aerotech_k2050st_rocksim_5f9248011bca5800041717bc.csv,aerotech_k2050st_rocksim_5f9248011bca5800041717bc.json,RockSim,AeroTech,AeroTech,K2050ST,K2050,5f4294d20002310000000453,5f9248011bca5800041717bc,reload,K,54,383,0.73,1874,2086,1384,40,0.773,1812.2677742561448,2168.28,1400.8829895,PD,user,/simfiles/5f9248011bca5800041717bc/,/simfiles/5f9248011bca5800041717bc/download/data.rse
aerotech_k250w_rasp_5f4294d20002e9000000006b.csv,aerotech_k250w_rasp_5f4294d20002e9000000006b.json,RASP,AeroTech,AeroTech,K250W,K250,5f4294d20002310000000132,5f4294d20002e9000000006b,SU,K,54,673,9,250,545.8,2353,26,10.017,251.23962104422483,418.669,2516.667284,PD,cert,/simfiles/5f4294d20002e9000000006b/,/simfiles/5f4294d20002e9000000006b/download/data.eng
aerotech_k375nw_rasp_5f4294d20002e90000000715.csv,aerotech_k375nw_rasp_5f4294d20002e90000000715.json,RASP,AeroTech,AeroTech,K375NW,K375,5f4294d20002310000000382,5f4294d20002e90000000715,reload,K,54,579,5.78,430.58,1371.77,2228.14,31,5.773,384.1976355447774,1343.555,2217.97295,PD,user,/simfiles/5f4294d20002e90000000715/,/simfiles/5f4294d20002e90000000715/download/data.eng
aerotech_k400c_rasp_5f4294d20002e9000000086c.csv,aerotech_k400c_rasp_5f4294d20002e9000000086c.json,RASP,AeroTech,AeroTech,K400C,K400,5f4294d20002310000000450,5f4294d20002e9000000086c,SU,K,54,359,3.2,409,546,1304,23,3.251,401.64624884650874,548.466,1305.751955,PD,cert,/simfiles/5f4294d20002e9000000086c/,/simfiles/5f4294d20002e9000000086c/download/data.eng
aerotech_k400c_rocksim_5f9246d11bca5800041717a9.csv,aerotech_k400c_rocksim_5f9246d11bca5800041717a9.json,RockSim,AeroTech,AeroTech,K400C,K400,5f4294d20002310000000450,5f9246d11bca5800041717a9,SU,K,54,359,3.2,409,546,1304,24,3.259,401.12226173672906,548.466,1307.257451,PD,user,/simfiles/5f9246d11bca5800041717a9/,/simfiles/5f9246d11bca5800041717a9/download/data.rse
aerotech_k455nw_17_rasp_5f4294d20002e900000008b5.csv,aerotech_k455nw_17_rasp_5f4294d20002e900000008b5.json,RASP,AeroTech,AeroTech,K455NW-17,K455,5f4294d20002310000000469,5f4294d20002e900000008b5,SU,K,54,674.9000000000001,5.09,455.42,1307.87,2327.9,24,5.386,432.2699715979156,1300.21555601058,2328.2060670263736,PD,cert,/simfiles/5f4294d20002e900000008b5/,/simfiles/5f4294d20002e900000008b5/download/data.eng
aerotech_k455nw_17_rocksim_5f9246ea1bca5800041717ab.csv,aerotech_k455nw_17_rocksim_5f9246ea1bca5800041717ab.json,RockSim,AeroTech,AeroTech,K455NW-17,K455,5f4294d20002310000000469,5f9246ea1bca5800041717ab,SU,K,54,674.9000000000001,5.09,455.42,1307.87,2327.9,25,5.4,431.1651374629629,1300.22,2328.2917423,PD,user,/simfiles/5f9246ea1bca5800041717ab/,/simfiles/5f9246ea1bca5800041717ab/download/data.rse
aerotech_k456dm_rocksim_5f9247021bca5800041717ad.csv,aerotech_k456dm_rocksim_5f9247021bca5800041717ad.json,RockSim,AeroTech,AeroTech,K456DM,K456,5f4294d200023100000003c7,5f9247021bca5800041717ad,reload,K,54,401,2.89,438,534,1281,31,3.037,429.9104464932499,519.582,1305.6380259999999,PD,user,/simfiles/5f9247021bca5800041717ad/,/simfiles/5f9247021bca5800041717ad/download/data.rse
aerotech_k458w_rasp_5f4294d20002e9000000006d.csv,aerotech_k458w_rasp_5f4294d20002e9000000006d.json,RASP,AeroTech,AeroTech,K458W,K458,5f4294d2000231000000013e,5f4294d20002e9000000006d,reload,K,98,275,6,458,585.8,2464.6,26,6.758,388.1201686889612,623.155,2622.9161,PD,cert,/simfiles/5f4294d20002e9000000006d/,/simfiles/5f4294d20002e9000000006d/download/data.eng
aerotech_k480w_rasp_5f4294d20002e90000000714.csv,aerotech_k480w_rasp_5f4294d20002e90000000714.json,RASP,AeroTech,AeroTech,K480W,K480,5f4294d20002310000000383,5f4294d20002e90000000714,reload,K,54,579,4.26,545.27,1017.79,2273.26,42,4.77,479.39728700209645,915.996,2286.725059,PD,mfr,/simfiles/5f4294d20002e90000000714/,/simfiles/5f4294d20002e90000000714/download/data.eng
aerotech_k480w_rocksim_5f92472d1bca5800041717af.csv,aerotech_k480w_rocksim_5f92472d1bca5800041717af.json,RockSim,AeroTech,AeroTech,K480W,K480,5f4294d20002310000000383,5f92472d1bca5800041717af,reload,K,54,579,4.26,545.27,1017.79,2273.26,43,4.8,478.07506645833337,915.996,2294.760319,PD,user,/simfiles/5f92472d1bca5800041717af/,/simfiles/5f92472d1bca5800041717af/download/data.rse
aerotech_k485h_3jet_rasp_5f4294d20002e9000000006f.csv,aerotech_k485h_3jet_rasp_5f4294d20002e9000000006f.json,RASP,AeroTech,AeroTech,K485H-3JET,K485,5f4294d20002310000000142,5f4294d20002e9000000006f,hybrid,K,54,699,3.5,485,851.1,1686.8,26,3.823,435.55720272037667,831.332,1665.135186,PD,cert,/simfiles/5f4294d20002e9000000006f/,/simfiles/5f4294d20002e9000000006f/download/data.eng
aerotech_k513fj_rocksim_5f92474c1bca5800041717b1.csv,aerotech_k513fj_rocksim_5f92474c1bca5800041717b1.json,RockSim,AeroTech,AeroTech,K513FJ,K513,5f4294d200023100000001ee,5f92474c1bca5800041717b1,reload,K,54,410,2.79,556.84,658.25,1496.27,39,2.726,541.0358695891416,656.019,1474.8637805,PD,user,/simfiles/5f92474c1bca5800041717b1/,/simfiles/5f92474c1bca5800041717b1/download/data.rse
aerotech_k540m_rocksim_5f4294d20002e9000000071b.csv,aerotech_k540m_rocksim_5f4294d20002e9000000071b.json,RockSim,AeroTech,AeroTech,K540M,K540,5f4294d20002310000000389,5f4294d20002e9000000071b,reload,K,54,401,2.85,557.4,854,1596.33,30,3.289,484.26663879598664,855.514,1592.752975,PD,mfr,/simfiles/5f4294d20002e9000000071b/,/simfiles/5f4294d20002e9000000071b/download/data.rse
aerotech_k550w_rasp_5f4294d20002e90000000071.csv,aerotech_k550w_rasp_5f4294d20002e90000000071.json,RASP,AeroTech,AeroTech,K550W,K550,5f4294d20002310000000146,5f4294d20002e90000000071,reload,K,54,410,3.879,396.8,655.3,1539.118,26,3.291,487.76502096627166,797.939,1605.234684,PD,cert,/simfiles/5f4294d20002e90000000071/,/simfiles/5f4294d20002e90000000071/download/data.eng
aerotech_k560w_rasp_5f4294d20002e90000000073.csv,aerotech_k560w_rasp_5f4294d20002e90000000073.json,RASP,AeroTech,AeroTech,K560W,K560,5f4294d20002310000000149,5f4294d20002e90000000073,reload,K,75,396,4.09,560,753.7,2417,26,4.869,501.27237358800573,789.305,2440.695187,PD,cert,/simfiles/5f4294d20002e90000000073/,/simfiles/5f4294d20002e90000000073/download/data.eng
aerotech_k62n_rasp_63bd1c3e292aef00048b8be1.csv,aerotech_k62n_rasp_63bd1c3e292aef00048b8be1.json,RASP,AeroTech,AeroTech,K62N,K62,63bb643e1d26f30004b4b077,63bd1c3e292aef00048b8be1,SU,K,54,274,23.1,62.54,258.7,1438.5,15,21.822,64.42443453853909,252.038,1405.8700105,PD,cert,/simfiles/63bd1c3e292aef00048b8be1/,/simfiles/63bd1c3e292aef00048b8be1/download/data.eng
aerotech_k650t_rasp_5f4294d20002e90000000075.csv,aerotech_k650t_rasp_5f4294d20002e90000000075.json,RASP,AeroTech,AeroTech,K650T,K650,5f4294d20002310000000153,5f4294d20002e90000000075,reload,K,98,289,3.67,650,752.8,2405.7,26,4.029,587.6229172251179,747.557,2367.5327335,PD,cert,/simfiles/5f4294d20002e90000000075/,/simfiles/5f4294d20002e90000000075/download/data.eng
aerotech_k695r_rasp_5f4294d20002e90000000077.csv,aerotech_k695r_rasp_5f4294d20002e90000000077.json,RASP,AeroTech,AeroTech,K695R,K695,5f4294d20002310000000158,5f4294d20002e90000000077,reload,K,54,410,2.17841726618705,695,,1514,26,2.256,655.63663785461,900.125,1479.116255,PD,cert,/simfiles/5f4294d20002e90000000077/,/simfiles/5f4294d20002e90000000077/download/data.eng
aerotech_k700w_rasp_5f4294d20002e90000000079.csv,aerotech_k700w_rasp_5f4294d20002e90000000079.json,RASP,AeroTech,AeroTech,K700W,K700,5f4294d2000231000000015a,5f4294d20002e90000000079,reload,K,54,568,3.51,700,1617,2261,26,3.524,638.1926089670828,1029.337,2248.990754,PD,cert,/simfiles/5f4294d20002e90000000079/,/simfiles/5f4294d20002e90000000079/download/data.eng
aerotech_k750st_rasp_62cc834fb513640004fcec8e.csv,aerotech_k750st_rasp_62cc834fb513640004fcec8e.json,RASP,AeroTech,AeroTech,K750ST,K750,627bbef01b11ab0004a4bb20,62cc834fb513640004fcec8e,reload,K,75,267,1.74,746.56,835.69,1298.73,29,1.769,732.986011023177,814.601,1296.6522535,PD,user,/simfiles/62cc834fb513640004fcec8e/,/simfiles/62cc834fb513640004fcec8e/download/data.eng
aerotech_k76wn_p_rasp_5f7d2e17606b5d00041d9ab6.csv,aerotech_k76wn_p_rasp_5f7d2e17606b5d00041d9ab6.json,RASP,AeroTech,AeroTech,K76WN-P,K76,5f7d2b90606b5d00041d9ab1,5f7d2e17606b5d00041d9ab6,SU,K,54,368,20.22,66.76,299.73,1349.83,22,20.574,66.02090599786138,284.07,1358.31412,PD,cert,/simfiles/5f7d2e17606b5d00041d9ab6/,/simfiles/5f7d2e17606b5d00041d9ab6/download/data.eng
aerotech_k76wn_p_rocksim_5f9246ba1bca5800041717a7.csv,aerotech_k76wn_p_rocksim_5f9246ba1bca5800041717a7.json,RockSim,AeroTech,AeroTech,K76WN-P,K76,5f7d2b90606b5d00041d9ab1,5f9246ba1bca5800041717a7,SU,K,54,368,20.22,66.76,299.73,1349.83,23,20.576,66.01453197900466,284.07,1358.31501,PD,user,/simfiles/5f9246ba1bca5800041717a7/,/simfiles/5f9246ba1bca5800041717a7/download/data.rse
aerotech_k780r_rasp_5f4294d20002e9000000007b.csv,aerotech_k780r_rasp_5f4294d20002e9000000007b.json,RASP,AeroTech,AeroTech,K780R,K780,5f4294d2000231000000015d,5f4294d20002e9000000007b,reload,K,75,395,2.98,780,965,2371,26,3.0100000000000002,781.0302712624584,953.578,2350.9011165,PD,cert,/simfiles/5f4294d20002e9000000007b/,/simfiles/5f4294d20002e9000000007b/download/data.eng
aerotech_k850dm_rasp_5f4294d20002e9000000086d.csv,aerotech_k850dm_rasp_5f4294d20002e9000000086d.json,RASP,AeroTech,AeroTech,K850DM,K850,5f4294d20002310000000451,5f4294d20002e9000000086d,SU,K,54,635,2,922,1094,1869,29,2.098,890.7748929933271,1064.922,1868.8457255,PD,cert,/simfiles/5f4294d20002e9000000086d/,/simfiles/5f4294d20002e9000000086d/download/data.eng
aerotech_k850dm_rocksim_5f92476a1bca5800041717b3.csv,aerotech_k850dm_rocksim_5f92476a1bca5800041717b3.json,RockSim,AeroTech,AeroTech,K850DM,K850,5f4294d20002310000000451,5f92476a1bca5800041717b3,SU,K,54,635,2,922,1094,1869,30,2.118,882.6027813975448,1064.92,1869.3526909999998,PD,user,/simfiles/5f92476a1bca5800041717b3/,/simfiles/5f92476a1bca5800041717b3/download/data.rse
aerotech_k990dm_rasp_5f4294d20002e9000000086e.csv,aerotech_k990dm_rasp_5f4294d20002e9000000086e.json,RASP,AeroTech,AeroTech,K990DM,K990,5f4294d20002310000000452,5f4294d20002e9000000086e,reload,K,54,598,2.04,931,1075,1867,32,2.121,883.6732743988684,1068.828,1874.271015,PD,cert,/simfiles/5f4294d20002e9000000086e/,/simfiles/5f4294d20002e9000000086e/download/data.eng
aerotech_k990dm_rocksim_5f9247831bca5800041717b5.csv,aerotech_k990dm_rocksim_5f9247831bca5800041717b5.json,RockSim,AeroTech,AeroTech,K990DM,K990,5f4294d20002310000000452,5f9247831bca5800041717b5,reload,K,54,598,2.04,931,1075,1867,33,2.137,877.1908427702386,1068.83,1874.556831,PD,user,/simfiles/5f9247831bca5800041717b5/,/simfiles/5f9247831bca5800041717b5/download/data.rse
aerotech_l1040dm_rocksim_5f9248771bca5800041717c6.csv,aerotech_l1040dm_rocksim_5f9248771bca5800041717c6.json,RockSim,AeroTech,AeroTech,L1040DM,L1040,5f4294d200023100000003ce,5f9248771bca5800041717c6,reload,L,75,681,3.79,992,1255,3769,28,4.127,938.1038148776353,1268.42,3871.5544440000003,PD,user,/simfiles/5f9248771bca5800041717c6/,/simfiles/5f9248771bca5800041717c6/download/data.rse
aerotech_l1090w_rasp_5f4294d20002e90000000855.csv,aerotech_l1090w_rasp_5f4294d20002e90000000855.json,RASP,AeroTech,AeroTech,L1090W,L1090,5f4294d20002310000000441,5f4294d20002e90000000855,reload,L,54,625.8000000000001,2.45,1090,1487,2671,36,2.9530000000000003,912.1015174398916,1321.586,2693.435781,PD,cert,/simfiles/5f4294d20002e90000000855/,/simfiles/5f4294d20002e90000000855/download/data.eng
aerotech_l1090w_rocksim_5f92488b1bca5800041717c8.csv,aerotech_l1090w_rocksim_5f92488b1bca5800041717c8.json,RockSim,AeroTech,AeroTech,L1090W,L1090,5f4294d20002310000000441,5f92488b1bca5800041717c8,reload,L,54,625.8000000000001,2.45,1090,1487,2671,37,2.962,911.0252246792707,1321.59,2698.4567155,PD,user,/simfiles/5f92488b1bca5800041717c8/,/simfiles/5f92488b1bca5800041717c8/download/data.rse
aerotech_l1120w_rasp_5f4294d20002e9000000007d.csv,aerotech_l1120w_rasp_5f4294d20002e9000000007d.json,RASP,AeroTech,AeroTech,L1120W,L1120,5f4294d2000231000000018e,5f4294d20002e9000000007d,reload,L,75,665,4.43,1120,1794,4947,26,4.912,988.4832645561889,1554.962,4855.4297955,PD,cert,/simfiles/5f4294d20002e9000000007d/,/simfiles/5f4294d20002e9000000007d/download/data.eng
aerotech_l1150r_rasp_5f4294d20002e9000000007f.csv,aerotech_l1150r_rasp_5f4294d20002e9000000007f.json,RASP,AeroTech,AeroTech,L1150R,L1150,5f4294d2000231000000018f,5f4294d20002e9000000007f,reload,L,75,530,3.07,1150,1346,3517,26,3.112,1113.0298380462725,1309.708,3463.748856,PD,cert,/simfiles/5f4294d20002e9000000007f/,/simfiles/5f4294d20002e9000000007f/download/data.eng
aerotech_l1170fj_rocksim_5f9248a21bca5800041717ca.csv,aerotech_l1170fj_rocksim_5f9248a21bca5800041717ca.json,RockSim,AeroTech,AeroTech,L1170FJ,L1170,5f4294d200023100000002e4,5f9248a21bca5800041717ca,reload,L,75,665,3.7,1141,1489,4232,17,3.67,1148.3524144414168,1473.29,4214.453361,PD,user,/simfiles/5f9248a21bca5800041717ca/,/simfiles/5f9248a21bca5800041717ca/download/data.rse
aerotech_l1250dm_rasp_5f4294d20002e900000007ec.csv,aerotech_l1250dm_rasp_5f4294d20002e900000007ec.json,RASP,AeroTech,AeroTech,L1250DM,L1250,5f4294d200023100000003fd,5f4294d20002e900000007ec,reload,L,75,801,3.7,1254,2042,4374,23,3.81,1148.5268002624673,1553.606,4375.887109,PD,cert,/simfiles/5f4294d20002e900000007ec/,/simfiles/5f4294d20002e900000007ec/download/data.eng
aerotech_l1250dm_rocksim_5f9248b91bca5800041717cc.csv,aerotech_l1250dm_rocksim_5f9248b91bca5800041717cc.json,RockSim,AeroTech,AeroTech,L1250DM,L1250,5f4294d200023100000003fd,5f9248b91bca5800041717cc,reload,L,75,801,3.7,1254,2042,4374,24,3.842,1145.2548201457573,1553.61,4400.069019,PD,user,/simfiles/5f9248b91bca5800041717cc/,/simfiles/5f9248b91bca5800041717cc/download/data.rse
aerotech_l1256ws_rasp_5f4294d20002e900000008b6.csv,aerotech_l1256ws_rasp_5f4294d20002e900000008b6.json,RASP,AeroTech,AeroTech,L1256WS,L1256,5f4294d2000231000000046a,5f4294d20002e900000008b6,reload,L,75,560.8,3.01,1257.07,1508.53,3784.98,16,3.0420000000000003,1236.9661984538354,1469.66069211678,3762.8511756965677,PD,cert,/simfiles/5f4294d20002e900000008b6/,/simfiles/5f4294d20002e900000008b6/download/data.eng
